"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2019","33.60","34.60","34.98","33.45","6.61M","-2.67%"
"Jun 24, 2019","34.52","33.71","35.00","33.51","9.08M","2.25%"
"Jun 21, 2019","33.76","33.10","33.76","32.61","6.18M","2.30%"
"Jun 19, 2019","33.00","33.55","33.80","32.88","8.14M","-1.14%"
"Jun 18, 2019","33.38","32.89","33.38","32.63","6.80M","1.46%"
"Jun 17, 2019","32.90","32.66","33.65","32.35","8.60M","1.23%"
"Jun 14, 2019","32.50","31.96","32.50","31.42","7.39M","1.79%"
"Jun 13, 2019","31.93","30.42","32.32","30.12","10.66M","5.52%"
"Jun 12, 2019","30.26","30.97","30.98","30.25","7.55M","-1.91%"
"Jun 11, 2019","30.85","30.99","31.10","30.32","7.31M","0.26%"
"Jun 10, 2019","30.77","30.50","30.90","30.24","4.36M","1.35%"
"Jun 07, 2019","30.36","29.72","30.90","29.17","6.96M","1.37%"
"Jun 06, 2019","29.95","30.68","30.68","29.70","8.00M","-1.64%"
"Jun 05, 2019","30.45","30.85","31.16","30.20","8.50M","-0.94%"
"Jun 04, 2019","30.74","30.94","31.32","30.35","12.92M","-1.63%"
"Jun 03, 2019","31.25","32.28","32.60","30.91","10.03M","-2.59%"
"May 31, 2019","32.08","33.20","33.66","31.85","9.45M","-3.66%"
"May 30, 2019","33.30","33.31","33.69","32.41","6.96M","0.15%"
"May 29, 2019","33.25","34.41","34.80","33.15","8.63M","-3.57%"
"May 28, 2019","34.48","34.35","35.13","33.51","9.96M","0.20%"
"May 27, 2019","34.41","34.40","35.24","34.15","5.95M","0.94%"
"May 24, 2019","34.09","37.01","37.02","34.02","19.25M","-7.39%"
"May 23, 2019","36.81","37.25","38.06","36.74","4.76M","-1.45%"
"May 22, 2019","37.35","37.15","38.10","36.84","5.22M","1.00%"
"May 21, 2019","36.98","37.35","37.53","36.78","10.98M","-0.78%"
"May 20, 2019","37.27","37.68","38.07","36.90","8.42M","-1.92%"
"May 17, 2019","38.00","35.60","38.10","35.28","12.39M","6.09%"
"May 16, 2019","35.82","36.54","36.90","35.82","8.14M","-2.66%"
"May 15, 2019","36.80","37.09","37.22","36.37","7.12M","-1.74%"
"May 14, 2019","37.45","38.17","38.45","37.25","7.86M","-1.78%"
"May 13, 2019","38.13","40.35","40.41","37.51","8.89M","-5.41%"
"May 10, 2019","40.31","42.75","42.75","40.31","12.02M","-8.72%"
"May 09, 2019","44.16","41.62","44.16","41.51","9.13M","6.98%"
"May 08, 2019","41.28","41.12","41.45","40.62","2.94M","0.71%"
"May 07, 2019","40.99","41.25","41.43","40.32","3.57M","-0.82%"
"May 06, 2019","41.33","42.20","42.25","41.16","2.98M","-1.57%"
"May 03, 2019","41.99","41.45","41.99","40.95","9.58M","0.12%"
"May 02, 2019","41.94","40.95","42.18","40.64","5.28M","2.97%"
"Apr 30, 2019","40.73","42.50","42.51","40.73","5.99M","-4.19%"
"Apr 29, 2019","42.51","42.91","43.00","42.34","4.00M","-0.56%"
"Apr 26, 2019","42.75","43.34","43.35","42.29","5.77M","-1.36%"
"Apr 25, 2019","43.34","42.00","43.34","41.08","7.11M","3.96%"
"Apr 24, 2019","41.69","41.21","41.70","40.30","6.03M","1.66%"
"Apr 23, 2019","41.01","40.82","41.29","40.38","4.69M","0.89%"
"Apr 22, 2019","40.65","40.48","41.52","40.25","2.60M","0.15%"
"Apr 18, 2019","40.59","40.93","41.13","40.18","4.90M","-0.64%"
"Apr 17, 2019","40.85","41.44","41.44","40.41","11.38M","-0.63%"
"Apr 16, 2019","41.11","41.92","42.30","41.00","3.81M","-2.10%"
"Apr 15, 2019","41.99","42.21","42.62","41.39","4.06M","-0.10%"
"Apr 12, 2019","42.03","43.03","43.20","41.43","5.25M","-0.94%"
"Apr 11, 2019","42.43","42.83","43.42","42.10","3.34M","-0.54%"
"Apr 10, 2019","42.66","44.12","44.13","42.21","5.54M","-3.53%"
"Apr 09, 2019","44.22","44.81","45.11","43.64","3.25M","-1.51%"
"Apr 08, 2019","44.90","44.93","45.22","44.51","2.25M","0.42%"
"Apr 05, 2019","44.71","45.17","45.25","44.52","2.66M","-0.53%"
"Apr 04, 2019","44.95","46.00","46.00","44.71","5.06M","-3.10%"
"Apr 03, 2019","46.39","47.41","47.58","46.29","3.02M","-2.40%"
"Apr 02, 2019","47.53","47.68","47.86","46.86","2.95M","0.38%"
"Apr 01, 2019","47.35","45.76","47.43","45.68","4.25M","2.82%"
"Mar 29, 2019","46.05","45.51","46.06","45.35","4.25M","0.33%"
"Mar 28, 2019","45.90","46.70","46.92","45.22","6.63M","-2.26%"
"Mar 27, 2019","46.96","46.50","47.29","46.00","7.29M","1.89%"
"Mar 26, 2019","46.09","46.09","46.74","45.21","8.00M","-0.07%"
"Mar 25, 2019","46.12","45.46","46.36","44.86","5.65M","1.83%"
"Mar 22, 2019","45.29","45.50","46.14","44.76","8.86M","1.18%"
"Mar 21, 2019","44.76","44.02","45.05","43.33","7.21M","3.16%"
"Mar 20, 2019","43.39","45.11","45.54","43.39","6.65M","-3.34%"
"Mar 19, 2019","44.89","47.08","47.08","44.89","8.00M","-4.53%"
"Mar 18, 2019","47.02","46.40","47.17","46.00","3.49M","1.80%"
"Mar 15, 2019","46.19","45.79","46.85","44.99","6.89M","1.52%"
"Mar 14, 2019","45.50","45.69","46.00","45.20","3.30M","-0.22%"
"Mar 13, 2019","45.60","45.92","46.23","45.40","3.16M","-0.26%"
"Mar 12, 2019","45.72","47.15","47.16","45.72","3.49M","-2.39%"
"Mar 11, 2019","46.84","46.64","47.28","46.53","2.48M","0.67%"
"Mar 08, 2019","46.53","47.88","47.92","46.32","7.37M","-3.26%"
"Mar 07, 2019","48.10","48.00","48.44","46.44","6.03M","0.90%"
"Mar 06, 2019","47.67","48.66","49.14","47.63","3.75M","-0.75%"
"Mar 01, 2019","48.03","47.36","48.82","47.34","4.58M","1.89%"
"Feb 28, 2019","47.14","47.97","48.31","47.14","5.01M","-0.97%"
"Feb 27, 2019","47.60","49.75","49.78","47.50","6.19M","-4.32%"
"Feb 26, 2019","49.75","48.07","49.95","48.04","8.76M","4.78%"
"Feb 25, 2019","47.48","46.84","48.09","46.76","4.07M","1.04%"
"Feb 22, 2019","46.99","46.39","47.56","45.79","6.26M","-0.28%"
"Feb 21, 2019","47.12","46.70","47.12","46.35","4.12M","1.49%"
"Feb 20, 2019","46.43","46.19","46.91","46.15","4.79M","0.83%"
"Feb 19, 2019","46.05","45.51","46.09","45.24","3.42M","1.43%"
"Feb 18, 2019","45.40","45.50","45.87","45.17","1.97M","0.49%"
"Feb 15, 2019","45.18","44.29","45.60","44.28","4.19M","1.39%"
"Feb 14, 2019","44.56","45.57","45.99","44.23","6.93M","-1.79%"
"Feb 13, 2019","45.37","45.18","46.15","44.48","5.72M","1.14%"
"Feb 12, 2019","44.86","46.49","46.83","44.77","7.54M","-2.86%"
"Feb 11, 2019","46.18","47.48","48.13","45.87","4.65M","-2.66%"
"Feb 08, 2019","47.44","48.57","49.46","47.19","6.59M","-1.35%"
