"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 20, 2019","23.09","23.09","23.10","22.76","3.60K","-0.04%"
"Sep 19, 2019","23.10","23.56","23.70","23.10","4.00K","-0.82%"
"Sep 18, 2019","23.29","23.36","23.56","23.01","1.60K","-0.85%"
"Sep 17, 2019","23.49","22.68","23.49","22.68","2.60K","3.89%"
"Sep 16, 2019","22.61","22.97","23.17","22.61","5.70K","-3.79%"
"Sep 13, 2019","23.50","23.15","23.70","22.70","16.60K","2.62%"
"Sep 12, 2019","22.90","22.72","23.15","22.12","12.10K","1.19%"
"Sep 11, 2019","22.63","22.17","23.15","22.17","7.30K","2.82%"
"Sep 10, 2019","22.01","23.40","23.52","22.01","8.30K","-5.94%"
"Sep 09, 2019","23.40","22.99","23.40","22.80","25.20K","4.23%"
"Sep 06, 2019","22.45","22.45","22.98","22.43","12.40K","0.67%"
"Sep 05, 2019","22.30","21.87","22.45","21.21","15.10K","2.43%"
"Sep 04, 2019","21.77","21.40","21.77","21.20","8.90K","5.17%"
"Sep 03, 2019","20.70","22.00","22.00","20.70","4.40K","-5.91%"
"Sep 02, 2019","22.00","21.67","22.00","21.67","8.10K","0.00%"
"Aug 30, 2019","22.00","21.98","22.19","21.50","3.40K","0.05%"
"Aug 29, 2019","21.99","21.50","22.06","21.34","5.20K","4.56%"
"Aug 28, 2019","21.03","20.56","21.60","20.30","4.70K","-1.08%"
"Aug 27, 2019","21.26","21.26","21.26","20.91","2.40K","-0.09%"
"Aug 26, 2019","21.28","21.60","21.60","20.65","1.80K","3.05%"
"Aug 23, 2019","20.65","21.02","21.71","20.65","5.60K","-4.18%"
"Aug 22, 2019","21.55","21.55","21.72","21.12","5.80K","0.00%"
"Aug 21, 2019","21.55","21.40","21.87","21.23","10.70K","0.23%"
"Aug 20, 2019","21.50","21.12","22.00","21.02","9.00K","2.23%"
"Aug 19, 2019","21.03","21.70","21.70","21.03","2.60K","-2.91%"
"Aug 16, 2019","21.66","21.50","21.68","21.20","2.70K","2.17%"
"Aug 15, 2019","21.20","21.50","21.56","21.01","2.70K","-0.93%"
"Aug 14, 2019","21.40","21.63","22.48","21.01","4.80K","-1.02%"
"Aug 13, 2019","21.62","21.43","22.35","21.43","4.80K","-1.28%"
"Aug 12, 2019","21.90","22.33","22.36","21.50","4.70K","-2.06%"
"Aug 09, 2019","22.36","22.31","22.79","22.00","15.10K","-1.84%"
"Aug 08, 2019","22.78","22.26","22.90","22.26","14.20K","2.34%"
"Aug 07, 2019","22.26","21.35","22.29","21.25","5.80K","4.02%"
"Aug 06, 2019","21.40","21.52","21.52","21.10","3.90K","2.15%"
"Aug 05, 2019","20.95","21.40","21.49","20.79","8.30K","-3.41%"
"Aug 02, 2019","21.69","21.64","21.69","21.40","3.00K","0.18%"
"Aug 01, 2019","21.65","22.00","22.30","21.53","10.80K","-0.46%"
"Jul 31, 2019","21.75","22.42","22.42","21.75","10.90K","-2.51%"
"Jul 30, 2019","22.31","22.95","22.95","22.31","16.30K","-3.79%"
