"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 01, 2019","33.50","33.50","33.50","33.50","0.70K","0.00%"
"Jan 31, 2019","33.50","33.50","33.50","33.50","2.30K","-4.29%"
"Jan 24, 2019","35.00","35.01","35.01","34.99","0.30K","-0.06%"
"Jan 23, 2019","35.02","35.02","35.02","35.02","0.10K","6.15%"
"Jan 21, 2019","32.99","32.99","32.99","32.99","0.50K","-5.47%"
"Jan 09, 2019","34.90","34.90","34.90","34.90","0.10K","-3.06%"
"Jan 08, 2019","36.00","36.00","36.00","36.00","0.10K","-5.51%"
"Jan 07, 2019","38.10","38.99","38.99","38.10","0.20K","17.23%"
"Jan 03, 2019","32.50","32.50","32.50","32.50","0.10K","8.33%"
"Jan 02, 2019","30.00","30.00","30.00","30.00","0.10K","6.69%"
"Nov 28, 2018","28.12","28.12","28.12","28.12","0.20K","0.00%"
"Nov 23, 2018","28.12","28.12","28.12","28.12","0.10K","-3.07%"
"Nov 07, 2018","29.01","32.50","32.50","29.01","0.70K","3.61%"
"Nov 06, 2018","28.00","28.00","28.00","28.00","0.30K","3.70%"
"Nov 01, 2018","27.00","27.00","27.00","27.00","0.10K","-8.35%"
"Oct 30, 2018","29.46","29.40","29.46","29.40","0.20K","0.20%"
"Oct 29, 2018","29.40","32.00","32.00","29.40","0.40K","0.00%"
"Oct 23, 2018","29.40","29.40","29.40","29.40","0.30K","5.76%"
"Oct 18, 2018","27.80","27.81","27.82","27.80","1.50K","3.73%"
"Oct 10, 2018","26.80","27.00","27.00","26.80","0.20K","-0.81%"
"Oct 09, 2018","27.02","26.76","27.98","26.76","1.40K","-9.90%"
"Oct 08, 2018","29.99","29.50","29.99","29.50","0.20K","-2.72%"
"Oct 02, 2018","30.83","30.83","30.83","30.83","0.10K","9.95%"
"Sep 26, 2018","28.04","31.90","33.00","28.04","5.10K","-8.63%"
"Sep 25, 2018","30.69","29.00","30.81","28.40","1.50K","15.81%"
"Sep 24, 2018","26.50","26.50","26.50","26.50","0.30K","1.96%"
"Sep 21, 2018","25.99","25.99","25.99","25.99","0.20K","0.00%"
"Sep 20, 2018","25.99","25.99","25.99","25.99","0.10K","-8.81%"
"Aug 31, 2018","28.50","28.50","28.50","28.50","0.30K","0.00%"
"Aug 29, 2018","28.50","28.50","28.50","28.50","0.20K","0.00%"
"Aug 24, 2018","28.50","28.50","28.50","28.50","0.20K","1.46%"
"Aug 22, 2018","28.09","28.09","28.09","28.09","0.20K","2.22%"
"Aug 14, 2018","27.48","27.48","27.48","27.48","0.20K","-3.58%"
"Aug 09, 2018","28.50","28.49","28.50","28.49","0.20K","-2.06%"
"Aug 06, 2018","29.10","29.10","29.10","29.10","0.10K","0.00%"
"Aug 01, 2018","29.10","28.32","29.10","28.01","1.60K","-5.49%"
"Jul 27, 2018","30.79","30.79","30.79","30.79","0.10K","-2.41%"
"Jul 19, 2018","31.55","31.78","31.78","30.99","1.00K","-1.87%"
"Jul 18, 2018","32.15","30.56","33.99","30.56","2.50K","7.63%"
"Jul 17, 2018","29.87","27.21","31.56","27.21","24.00K","9.82%"
"Jul 16, 2018","27.20","27.20","27.20","27.20","0.20K","-0.04%"
"Jul 10, 2018","27.21","27.21","27.21","27.21","4.90K","0.00%"
"Jun 26, 2018","27.21","27.21","27.21","27.21","0.10K","-10.38%"
