"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2018","74.62","74.75","75.43","72.75","3.11M","0.74%"
"May 30, 2018","74.07","73.25","74.47","72.88","5.19M","0.91%"
"May 29, 2018","73.40","73.94","74.56","72.80","6.76M","0.98%"
"May 28, 2018","72.69","75.40","75.48","72.69","5.52M","-4.73%"
"May 25, 2018","76.30","77.50","77.85","75.90","2.50M","-1.48%"
"May 24, 2018","77.45","76.67","77.61","76.21","3.68M","-1.02%"
"May 23, 2018","78.25","78.98","79.29","78.00","3.21M","-2.19%"
"May 22, 2018","80.00","79.86","80.53","78.74","6.62M","1.01%"
"May 21, 2018","79.20","80.93","80.95","78.79","2.49M","-1.26%"
"May 18, 2018","80.21","79.99","80.30","78.59","4.69M","-0.71%"
"May 17, 2018","80.78","82.89","83.00","80.50","4.94M","-3.16%"
"May 16, 2018","83.42","82.21","83.67","81.35","3.63M","1.47%"
"May 15, 2018","82.21","81.39","82.28","80.91","3.05M","-0.22%"
"May 14, 2018","82.39","82.97","83.11","81.72","1.64M","0.12%"
"May 11, 2018","82.29","82.81","83.44","82.18","1.48M","-0.70%"
"May 10, 2018","82.87","81.85","83.20","81.82","3.87M","1.87%"
"May 09, 2018","81.35","80.41","81.60","79.98","1.90M","1.41%"
"May 08, 2018","80.22","80.00","80.55","79.37","2.22M","0.50%"
"May 07, 2018","79.82","80.27","80.80","79.72","1.80M","-0.55%"
"May 04, 2018","80.26","80.32","80.85","79.91","2.37M","-0.29%"
"May 03, 2018","80.49","81.30","81.65","80.33","3.36M","-1.49%"
"May 02, 2018","81.71","82.43","82.49","81.51","2.73M","-1.77%"
"Apr 30, 2018","83.18","83.48","83.82","83.00","2.44M","-0.35%"
"Apr 27, 2018","83.47","83.73","84.15","83.24","1.89M","-0.05%"
"Apr 26, 2018","83.51","82.16","83.51","82.16","1.05M","1.74%"
"Apr 25, 2018","82.08","81.79","82.40","81.43","1.42M","-0.48%"
"Apr 24, 2018","82.48","82.73","83.62","82.15","3.92M","-0.27%"
"Apr 23, 2018","82.70","82.31","82.83","81.83","1.47M","-0.05%"
"Apr 20, 2018","82.74","82.70","82.80","82.01","1.16M","-0.19%"
"Apr 19, 2018","82.90","82.60","83.08","82.24","2.93M","0.24%"
"Apr 18, 2018","82.70","81.99","83.15","81.90","3.77M","1.96%"
"Apr 17, 2018","81.11","80.09","81.37","80.02","3.83M","1.41%"
"Apr 16, 2018","79.98","81.42","81.75","79.94","2.74M","-1.62%"
