"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 12, 2019","37.35","37.71","38.00","36.97","15.11M","-1.01%"
"Jun 11, 2019","37.73","37.21","38.21","36.78","11.72M","2.06%"
"Jun 10, 2019","36.97","36.89","37.21","36.61","5.79M","0.43%"
"Jun 07, 2019","36.81","37.06","37.21","36.65","4.82M","-0.57%"
"Jun 06, 2019","37.02","35.72","37.05","35.70","8.87M","3.84%"
"Jun 05, 2019","35.65","36.07","36.25","35.23","8.37M","-1.16%"
"Jun 04, 2019","36.07","36.56","36.68","35.88","6.33M","-0.41%"
"Jun 03, 2019","36.22","36.72","37.17","35.79","9.56M","-0.19%"
"May 31, 2019","36.29","36.22","37.30","35.95","13.10M","-0.36%"
"May 30, 2019","36.42","35.78","36.59","35.56","7.25M","1.65%"
"May 29, 2019","35.83","35.33","35.83","35.18","9.50M","1.01%"
"May 28, 2019","35.47","34.61","35.73","34.36","19.60M","2.99%"
"May 27, 2019","34.44","34.24","34.77","34.03","4.96M","1.47%"
"May 24, 2019","33.94","34.43","34.43","33.72","7.54M","-0.41%"
"May 23, 2019","34.08","33.44","34.19","33.36","8.42M","1.07%"
"May 22, 2019","33.72","34.04","34.43","33.51","7.19M","-1.00%"
"May 21, 2019","34.06","32.68","34.40","32.52","13.44M","4.93%"
"May 20, 2019","32.46","31.73","32.75","31.29","8.75M","3.18%"
"May 17, 2019","31.46","31.17","32.46","31.02","10.93M","-0.63%"
"May 16, 2019","31.66","31.80","31.99","31.35","12.59M","-1.83%"
"May 15, 2019","32.25","31.57","32.36","31.46","13.87M","-0.31%"
"May 14, 2019","32.35","32.16","32.91","32.12","7.51M","0.81%"
"May 13, 2019","32.09","32.32","32.70","31.89","7.28M","-2.90%"
"May 10, 2019","33.05","33.73","33.79","32.59","7.88M","-1.75%"
"May 09, 2019","33.64","33.69","33.86","33.25","5.22M","-1.32%"
"May 08, 2019","34.09","33.74","34.41","33.64","5.81M","2.07%"
"May 07, 2019","33.40","33.09","33.44","32.56","8.88M","-0.12%"
"May 06, 2019","33.44","33.43","33.52","32.96","4.09M","-1.09%"
"May 03, 2019","33.81","33.72","34.08","33.64","5.72M","0.51%"
